🕘️更新时间,#genre#
央视台球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8$订阅源
风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub$订阅源
风云音乐,http://124.116.183.146/rtp/239.111.205.69:5140$陕西电信组播源-cache:124.116.183.146-组播源
风云音乐,http://hmfs.f3322.net:3388/hls/29/index.m3u8$订阅源
风云音乐,rtsp://115.153.245.70/PLTV/88888888/224/3221226994/86128897.smil$订阅源
风云音乐,rtsp://115.153.247.80/PLTV/88888888/224/3221226994/86128897.smil$订阅源
风云音乐,https://radio.0472.org/?id=641$订阅源
第一剧场,http://124.116.183.146/rtp/239.111.205.65:5140$陕西电信组播源-cache:124.116.183.146-组播源
第一剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226961/86128891.smil$订阅源
第一剧场,rtsp://115.153.247.80/PLTV/88888888/224/3221226961/86128891.smil$订阅源
第一剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226961/86128891.smil$订阅源
第一剧场,rtsp://123.147.112.17:8089/04000001/01000000004000000000000000000410?AuthInfo=xxx&userid=gf001&userid=gf001$订阅源
风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub$订阅源
风云剧场,http://124.116.183.146/rtp/239.111.205.66:5140$陕西电信组播源-cache:124.116.183.146-组播源
风云剧场,http://hmfs.f3322.net:3388/hls/20/index.m3u8$订阅源
风云剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226963/86128874.smil$订阅源
风云剧场,rtsp://115.153.247.80/PLTV/88888888/224/3221226963/86128874.smil$订阅源
风云剧场,https://mursor.ottiptv.cc/mcp/fyjc.m3u8?sign=b2f39a8a6bde51405aca53e0ac0f10e9&tm=1757443317$订阅源
怀旧剧场,http://124.116.183.146/rtp/239.111.205.67:5140$陕西电信组播源-cache:124.116.183.146-组播源
怀旧剧场,rtsp://115.153.245.70/PLTV/88888888/224/3221226996/86128881.smil$订阅源
怀旧剧场,rtsp://115.153.247.80/PLTV/88888888/224/3221226996/86128881.smil$订阅源
怀旧剧场,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226996/86128881.smil$订阅源
女性时尚,http://124.116.183.146/rtp/239.111.205.72:5140$陕西电信组播源-cache:124.116.183.146-组播源
高尔夫网球,http://38.75.136.137:98/gslb/dsdqpub/gefwq.m3u8?auth=testpub$订阅源
高尔夫网球,http://124.116.183.146/rtp/239.111.205.73:5140$陕西电信组播源-cache:124.116.183.146-组播源
高尔夫网球,rtsp://115.153.245.70/PLTV/88888888/224/3221226967/86128985.smil$订阅源
高尔夫网球,rtsp://115.153.247.80/PLTV/88888888/224/3221226967/86128985.smil$订阅源
高尔夫网球,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226967/86128985.smil$订阅源
风云足球,http://124.116.183.146/rtp/239.111.205.68:5140$陕西电信组播源-cache:124.116.183.146-组播源
风云足球,rtsp://115.153.245.70/PLTV/88888888/224/3221227000/86128919.smil$订阅源
风云足球,rtsp://115.153.247.80/PLTV/88888888/224/3221227000/86128919.smil$订阅源
风云足球,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227000/86128919.smil$订阅源
风云足球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226984/index.m3u8$订阅源
电视指南,http://38.75.136.137:98/gslb/dsdqpub/dszn.m3u8?auth=testpub$订阅源
电视指南,rtsp://115.153.245.70/PLTV/88888888/224/3221226969/86129034.smil$订阅源
电视指南,rtsp://115.153.247.80/PLTV/88888888/224/3221226969/86129034.smil$订阅源
电视指南,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226969/86129034.smil$订阅源
电视指南,https://cc06.tv12.xyz/39.m3u8$订阅源
世界地理,http://124.116.183.146/rtp/239.111.205.71:5140$陕西电信组播源-cache:124.116.183.146-组播源
世界地理,rtsp://115.153.245.70/PLTV/88888888/224/3221226965/86128966.smil$订阅源
世界地理,rtsp://115.153.247.80/PLTV/88888888/224/3221226965/86128966.smil$订阅源
世界地理,rtsp://115.153.222.112:554/PLTV/88888888/224/3221226965/86128966.smil$订阅源
世界地理,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226947/index.m3u8$订阅源
兵器科技,http://38.75.136.137:98/gslb/dsdqpub/gfjs.m3u8?auth=testpub$订阅源
兵器科技,http://124.116.183.146/rtp/239.111.205.74:5140$陕西电信组播源-cache:124.116.183.146-组播源
兵器科技,rtsp://115.153.245.70/PLTV/88888888/224/3221227004/86132185.smil$订阅源
兵器科技,rtsp://115.153.247.80/PLTV/88888888/224/3221227004/86132185.smil$订阅源
兵器科技,rtsp://115.153.222.112:554/PLTV/88888888/224/3221227004/86132185.smil$订阅源

📡卫视频道,#genre#
广东卫视,https://txmov2.a.kwimgs.com/upic/2023/01/26/09/BMjAyMzAxMjYwOTE3NDVfNzM5MzQzNzIyXzk0NjI1OTUwNTA3XzBfMw==_b_B81ddda927d33445d544befd008e60109.mp4$订阅源
广东卫视,http://38.75.136.137:98/gslb/dsdqpub/gdwshd.m3u8?auth=testpub$订阅源
广东卫视,http://123.129.70.178/rtp/239.253.254.90:8000$山东联通组播源-cache:123.129.70.178-组播源
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
广东卫视,http://120.238.94.82:9901/tsfile/live/1009_1.m3u8$订阅源
广东卫视,http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000520$订阅源
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws$订阅源
广东卫视,http://j.x.bkpcp.top/jx/GUANGDHD$订阅源
广东卫视,http://goo.bkpcp.top/mg/gdws$订阅源
广东卫视,http://iptv.huuc.edu.cn/hls/gdhd.m3u8$订阅源
香港卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=xianggangweishi&P2PChannelID=pd://cctv_p2p_hdxianggangweishi$订阅源
香港卫视,https://piccpndali.v.myalicdn.com/audio/xianggangweishi_2.m3u8$订阅源
香港卫视,rtmp://zhibo.hkstv.tv/livestream/mutfysrq$订阅源
香港卫视,https://piccpndks.v.kcdnvip.com/audio/xianggangweishi_2.m3u8$订阅源
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8$订阅源
香港卫视,http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f$订阅源
香港卫视,https://yvxymm.tv12.xyz/175.m3u8$订阅源
香港卫视,https://migu.188766.xyz/?migutoken=6804cde09f4133e69f2aaf5406a2bcc5&id=%E9%A6%99%E6%B8%AF%E5%8D%AB%E8%A7%86&type=yy$订阅源
浙江卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=zhejiang&P2PChannelID=pd://cctv_p2p_zhejiang$订阅源
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8$订阅源
浙江卫视,http://ali-xwl.cztv.com/live/channel011080Plxw.m3u8$订阅源
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8#mitv://generationnexxxt.com:19806/7bf4b3a65eaf421ab6d71bd8dcc4547a$订阅源
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$订阅源
浙江卫视,http://zwebl02.cztv.com/live/channel011080P.m3u8?auth_key=2524708799-0-0-9a1229d8b9d311024ebea08c3fb1d63f$订阅源
浙江卫视,http://zhfivel02.cztv.com/channel01/1080p.m3u8?auth_key=2524708799-0-0-adde67b1b344fdd5e512f30a4ae31915$订阅源
浙江卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010070$订阅源
浙江卫视,http://z.b.bkpcp.top/m.php?id=zjws$订阅源
浙江卫视,http://goo.bkpcp.top/mg/zjws$订阅源
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8$订阅源
湖南卫视,http://38.75.136.137:98/gslb/dsdqbv/hnwshd.m3u8?auth=test20251009$订阅源
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/dWlwPTEyNy4wLjAuMSZ1aWQ9cWluZy1jbXMmbm5fdGltZXpvbmU9OCZjZG5leF9pZD1hbF9obHNfbGR2dCZ1dWlkPTliODY4NmU5ZTM2YzYwMmMmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$订阅源
湖南卫视,http://antvlive.ab5c6921.cdnviet.com/antv/playlist.m3u8$订阅源
湖南卫视,http://221.226.51.220:50081/newlive/live/hls/29/live.m3u8$订阅源
湖南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010058$订阅源
湖南卫视,http://z.b.bkpcp.top/m.php?id=hunws$订阅源
湖南卫视,http://j.x.bkpcp.top/jx/HUNANHD$订阅源
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8$订阅源
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2$订阅源
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$订阅源
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009$订阅源
北京卫视,http://23.237.228.134/live3/beijing.m3u8$订阅源
北京卫视,http://123.129.70.178:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
北京卫视,http://120.211.62.180:8000/hls/35/index.m3u8$订阅源
北京卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010143$订阅源
北京卫视,http://z.b.bkpcp.top/m.php?id=bjws$订阅源
北京卫视,http://j.x.bkpcp.top/jx/BEIJHD$订阅源
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$订阅源
湖北卫视,http://38.75.136.137:98/gslb/dsdqpub/hbwshd.m3u8?auth=testpub$订阅源
湖北卫视,http://107.150.60.122/live/hbwshd.m3u8$订阅源
湖北卫视,http://www.745612.xyz:7788/rtp/235.254.198.72:1564$订阅源
湖北卫视,http://123.129.70.178/rtp/239.253.254.88:8000$山东联通组播源-cache:123.129.70.178-组播源
湖北卫视,http://222.169.85.8:9901/tsfile/live/0132_1.m3u8$订阅源
湖北卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010057$订阅源
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws$订阅源
湖北卫视,http://j.x.bkpcp.top/jx/HUBEIHD$订阅源
湖北卫视,http://goo.bkpcp.top/mg/hubws$订阅源
湖北卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ExfU_RR0RQok0w_xd7h22CQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPVnDV2fEBphgm3TP7hAHBx%2CEND$订阅源
黑龙江卫视,http://38.75.136.137:98/gslb/dsdqpub/hljwshd.m3u8?auth=testpub$订阅源
黑龙江卫视,http://221.226.51.220:50081/newlive/live/hls/31/live.m3u8$订阅源
黑龙江卫视,http://123.129.70.178:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
黑龙江卫视,http://124.116.183.146/rtp/239.112.205.68:5140$陕西电信组播源-cache:124.116.183.146-组播源
黑龙江卫视,http://218.13.170.98:9901/tsfile/live/1006_1.m3u8$订阅源
黑龙江卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010056$订阅源
黑龙江卫视,http://j.x.bkpcp.top/jx/HEILJHD$订阅源
黑龙江卫视,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8$订阅源
黑龙江卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EEHwpSHKc5p-bHJfhpIWFig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5Y8rTELLykZJHp-bmY2YW%2CEND$订阅源
黑龙江卫视,http://iptv.huuc.edu.cn/hls/hljhd.m3u8$订阅源
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub$订阅源
安徽卫视,http://221.226.51.220:50081/newlive/live/hls/36/live.m3u8$订阅源
安徽卫视,http://123.129.70.178/rtp/239.253.254.87:8000$山东联通组播源-cache:123.129.70.178-组播源
安徽卫视,http://120.211.62.180:8000/hls/33/index.m3u8$订阅源
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8$订阅源
安徽卫视,http://php.jdshipin.com/itv6.php?cid=ystenlive&id=1000000001000030159$订阅源
安徽卫视,http://j.x.bkpcp.top/jx/ANHUIHD$订阅源
安徽卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226490/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcN5s_AlHugvAv9Pda6f9fA%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNOtRTFrO5eKiKNV40gMGHaS%2CEND$订阅源
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8$订阅源
安徽卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226943/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0QmKQ_slRCwvVVUUfxPVbw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源
重庆卫视,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=chongqing&videoTVChannel=chongqing&P2PChannelID=pd://cctv_p2p_hdchongqing&tai=chongqing&VideoName=chongqing&channelID=chongqing$订阅源
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub$订阅源
重庆卫视,http://107.150.60.122/live/cqwshd.m3u8$订阅源
重庆卫视,http://221.226.51.220:50081/newlive/live/hls/28/live.m3u8$订阅源
重庆卫视,http://123.129.70.178:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
重庆卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010053$订阅源
重庆卫视,http://z.b.bkpcp.top/m.php?id=cqws$订阅源
重庆卫视,http://j.x.bkpcp.top/jx/CHONGQHD$订阅源
重庆卫视,http://[2409:8087:1:20:20::26]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226518/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ey-ITbF7am-eD_R60rK2QcQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNMWkDi37K3eowQvLymiiLyV%2CEND$订阅源
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$订阅源
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8$订阅源
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$订阅源
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub$订阅源
东方卫视,http://123.129.70.178/rtp/239.253.254.86:8000$山东联通组播源-cache:123.129.70.178-组播源
东方卫视,http://222.169.85.8:9901/tsfile/live/0018_1.m3u8$订阅源
东方卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010054$订阅源
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws#rtsp://115.85.232.19/PLTV/88888910/224/3221225531/10000100000000060000000000107311_0.smil$订阅源
东方卫视,http://goo.bkpcp.top/mg/dfws$订阅源
东方卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226237/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EuOKqNaOUqqiJjXIfPoRPMQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNeqgYr1eA9ESriCOsl_DTz%2CEND$订阅源
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8$订阅源
东南卫视,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=dongnan&P2PChannelID=pd://cctv_p2p_dongnan$订阅源
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub$订阅源
东南卫视,http://123.129.70.178:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
东南卫视,http://124.116.183.146/rtp/239.112.205.182:5140$陕西电信组播源-cache:124.116.183.146-组播源
东南卫视,http://106.46.169.202:9000/hls/36/index.m3u8$订阅源
东南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010096$订阅源
东南卫视,http://z.b.bkpcp.top/m.php?id=dnws$订阅源
东南卫视,http://j.x.bkpcp.top/jx/DONGNHD$订阅源
东南卫视,http://[2409:8087:1:20:20::2a]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226496/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkZUfG47p98m2PZiCsgkhyQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNM5EcQIH6BiwZavlhPLb4oJ%2CEND$订阅源
东南卫视,http://iptv.huuc.edu.cn/hls/dnhd.m3u8$订阅源
甘肃卫视,http://38.75.136.137:98/gslb/dsdqpub/gswshd.m3u8?auth=testpub$订阅源
甘肃卫视,http://123.129.70.178/rtp/239.253.254.74:8000$山东联通组播源-cache:123.129.70.178-组播源
甘肃卫视,http://124.116.183.146/rtp/239.112.205.48:5140$陕西电信组播源-cache:124.116.183.146-组播源
甘肃卫视,http://218.13.170.98:9901/tsfile/live/0141_1.m3u8$订阅源
甘肃卫视,http://111.61.236.247:9081/hls/54/index.m3u8$订阅源
甘肃卫视,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8$山东酒店源-cache:http://47.104.102.192/ZHGXTV/Public/json/live_interface.txt-酒店源
甘肃卫视,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8$订阅源
甘肃卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010098$订阅源
甘肃卫视,http://z.b.bkpcp.top/m.php?id=gsws$订阅源
甘肃卫视,http://j.x.bkpcp.top/jx/GSWS$订阅源
广西卫视,http://38.75.136.137:98/gslb/dsdqpub/gxwshd.m3u8?auth=testpub$订阅源
广西卫视,http://107.150.60.122/live/gxwshd.m3u8$订阅源
广西卫视,http://123.129.70.178/rtp/239.253.254.197:8000$山东联通组播源-cache:123.129.70.178-组播源
广西卫视,http://222.169.85.8:9901/tsfile/live/0113_1.m3u8$订阅源
广西卫视,http://124.116.183.146/rtp/239.112.205.51:5140$陕西电信组播源-cache:124.116.183.146-组播源
广西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226549$订阅源
广西卫视,http://z.b.bkpcp.top/m.php?id=gxws$订阅源
广西卫视,https://mobilelive.gxtv.cn/live/gx_live1004/playlist.m3u8$订阅源
广西卫视,http://goo.bkpcp.top/mg/gxws$订阅源
广西卫视,http://live.cztv.cc:85/live/ggpd.m3u8$订阅源
贵州卫视,http://38.75.136.137:98/gslb/dsdqpub/gzwshd.m3u8?auth=testpub$订阅源
贵州卫视,https://piccpndali.v.myalicdn.com/audio/guizhou_2.m3u8$订阅源
贵州卫视,http://123.129.70.178/rtp/239.253.254.113:8000$山东联通组播源-cache:123.129.70.178-组播源
贵州卫视,http://222.169.85.8:9901/tsfile/live/0120_1.m3u8$订阅源
贵州卫视,http://124.116.183.146/rtp/239.112.205.178:5140$陕西电信组播源-cache:124.116.183.146-组播源
贵州卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226474$订阅源
贵州卫视,http://z.b.bkpcp.top/m.php?id=gzws$订阅源
贵州卫视,http://j.x.bkpcp.top/jx/GUIZHD$订阅源
贵州卫视,http://goo.bkpcp.top/mg/gzws$订阅源
贵州卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227012/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EnqBF03rFwPucF8ODtWxLQQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源
海南卫视,http://123.129.70.178/rtp/239.253.254.179:8000$山东联通组播源-cache:123.129.70.178-组播源
海南卫视,http://39.152.103.17:8089/tsfile/live/1046_1.m3u8$订阅源
海南卫视,http://183.223.157.33:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
海南卫视,http://124.116.183.146/rtp/239.112.205.50:5140$陕西电信组播源-cache:124.116.183.146-组播源
海南卫视,http://106.46.169.202:9000/hls/40/index.m3u8$订阅源
海南卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010083$订阅源
海南卫视,http://z.b.bkpcp.top/m.php?id=hinws$订阅源
海南卫视,http://j.x.bkpcp.top/jx/HAINHD$订阅源
海南卫视,http://goo.bkpcp.top/mg/hinws$订阅源
海南卫视,http://[2409:8087:1:20:20::29]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226574/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EZOP0PLu1-XG8_Ae0lTe9HQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNODcjESMU4f6yMuMuOuQbie%2CEND$订阅源
河北卫视,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=hebei&videoTVChannel=hebei&P2PChannelID=pd://cctv_p2p_hebei&tai=hebei&VideoName=hebei&channelID=hebei$订阅源
河北卫视,http://123.129.70.178:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
河北卫视,http://120.211.62.180:8000/hls/19/index.m3u8$订阅源
河北卫视,http://124.116.183.146/rtp/239.112.205.200:5140$陕西电信组播源-cache:124.116.183.146-组播源
河北卫视,http://111.61.236.247:9081/hls/17/index.m3u8$订阅源
河北卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010101$订阅源
河北卫视,http://z.b.bkpcp.top/m.php?id=hbws$订阅源
河北卫视,https://jwplay.hebyun.com.cn/live/hbwstv/1500k/tzwj_video.m3u8$订阅源
河北卫视,http://iptv.huuc.edu.cn/hls/hebhd.m3u8$订阅源
河北卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221227014/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ErSGjhI3DMaaAASPrbQJYTg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$订阅源
河南卫视,http://123.129.70.178/rtp/239.253.254.190:8000$山东联通组播源-cache:123.129.70.178-组播源
河南卫视,http://120.211.62.180:8000/hls/40/index.m3u8$订阅源
河南卫视,http://222.169.85.8:9901/tsfile/live/0139_1.m3u8$订阅源
河南卫视,http://124.116.183.146/rtp/239.112.205.180:5140$陕西电信组播源-cache:124.116.183.146-组播源
河南卫视,http://111.61.236.247:9081/hls/33/index.m3u8$订阅源
河南卫视,http://tvpull.dxhmt.cn:9081/tv/11425-1.m3u8$订阅源
河南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226480$订阅源
河南卫视,http://z.b.bkpcp.top/m.php?id=hnws$订阅源
河南卫视,http://j.x.bkpcp.top/jx/HENHD$订阅源
河南卫视,http://goo.bkpcp.top/mg/hnws$订阅源
吉林卫视,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=jilin&videoTVChannel=jilin&P2PChannelID=pd://cctv_p2p_hdjilin&tai=jilin&VideoName=jilin&channelID=jilin$订阅源
吉林卫视,http://123.129.70.178/rtp/239.253.254.173:8000$山东联通组播源-cache:123.129.70.178-组播源
吉林卫视,http://124.116.183.146/rtp/239.112.205.183:5140$陕西电信组播源-cache:124.116.183.146-组播源
吉林卫视,http://111.61.236.247:9081/hls/45/index.m3u8$订阅源
吉林卫视,http://1.31.14.70:54321/hls/5/index.m3u8$订阅源
吉林卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010075$订阅源
吉林卫视,http://z.b.bkpcp.top/m.php?id=jlws$订阅源
吉林卫视,http://j.x.bkpcp.top/jx/JILHD$订阅源
吉林卫视,http://goo.bkpcp.top/mg/jlws$订阅源
吉林卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226533/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EicY_6znuOTlmMeE15TFEig%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNNNUZpDp9cPVsM_M_ftJRVM%2CEND$订阅源
江苏卫视,http://221.226.51.220:50081/newlive/live/hls/18/live.m3u8#rtsp://180.95.143.19/PLTV/88888910/224/3221225569/10000100000000060000000000107349_0.smil$订阅源
江苏卫视,http://123.129.70.178:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://120.211.62.180:8000/hls/32/index.m3u8$订阅源
江苏卫视,http://183.223.157.33:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
江苏卫视,http://222.169.85.8:9901/tsfile/live/0127_1.m3u8$订阅源
江苏卫视,http://php.jdshipin.com/TVOD/hnyd.php?id=200000001898/460000089800010059$订阅源
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws$订阅源
江苏卫视,http://goo.bkpcp.top/mg/jsws$订阅源
